CODE_A,TITLE_A,SUBCODE_A,SUBTITLE_A,CODE_B,TITLE_B,SUBCODE_B,SUBTITLE_B,ACTION
R13012C_3,Nilai PAD/PAN/bantuan : 2c. Pemerintah Pusat,-,-,R13012C_3,Nilai PAD/PAN/bantuan : 2c. Pemerintah Pusat,-,-,match
R13012C_4,Penggunaan : 2c. Pemerintah Pusat,1,Pembiayaan rutin,R13012C_4,Penggunaan : 2c. Pemerintah Pusat,1,Pembiayaan rutin,match
R13012C_4,Penggunaan : 2c. Pemerintah Pusat,2,Kegiatan posyandu,R13012C_4,Penggunaan : 2c. Pemerintah Pusat,2,Kegiatan posyandu,match
R13012C_4,Penggunaan : 2c. Pemerintah Pusat,4,Kegiatan olahraga,R13012C_4,Penggunaan : 2c. Pemerintah Pusat,4,Kegiatan olahraga,match
R13012C_4,Penggunaan : 2c. Pemerintah Pusat,8,Pembangunan tempat ibadah,R13012C_4,Penggunaan : 2c. Pemerintah Pusat,8,Pembangunan tempat ibadah,match
R13012C_4,Penggunaan : 2c. Pemerintah Pusat,16,Pembangunan jalan/jembatan,R13012C_4,Penggunaan : 2c. Pemerintah Pusat,16,Pembangunan jalan/jembatan,match
R13012C_4,Penggunaan : 2c. Pemerintah Pusat,32,Pembangunan fisik lainnya,R13012C_4,Penggunaan : 2c. Pemerintah Pusat,32,Pembangunan fisik lainnya,match
R13012C_4,Penggunaan : 2c. Pemerintah Pusat,64,Pemberdayaan ekonomi masyarakat desa,R13012C_4,Penggunaan : 2c. Pemerintah Pusat,64,Pemberdayaan ekonomi masyarakat desa,match
R13012C_4,Penggunaan : 2c. Pemerintah Pusat,128,Lainnya,R13012C_4,Penggunaan : 2c. Pemerintah Pusat,128,Lainnya,match
R13012D_2,Bentuk PAD/PAN/bantuan : 2d. Luar negeri,1,Uang,R13012D_2,Bentuk PAD/PAN/bantuan : 2d. Luar negeri,1,Uang,match
R13012D_2,Bentuk PAD/PAN/bantuan : 2d. Luar negeri,2,Barang & jasa,R13012D_2,Bentuk PAD/PAN/bantuan : 2d. Luar negeri,2,Barang & jasa,match
R13012D_2,Bentuk PAD/PAN/bantuan : 2d. Luar negeri,3,"Uang, barang dan jasa",R13012D_2,Bentuk PAD/PAN/bantuan : 2d. Luar negeri,3,"Uang, barang dan jasa",match
R13012D_2,Bentuk PAD/PAN/bantuan : 2d. Luar negeri,4,Tidak ada,R13012D_2,Bentuk PAD/PAN/bantuan : 2d. Luar negeri,4,Tidak ada,match
R13012D_3,Nilai PAD/PAN/bantuan : 2d. Luar negeri,-,-,R13012D_3,Nilai PAD/PAN/bantuan : 2d. Luar negeri,-,-,match
R13012D_4,Penggunaan : 2d. Luar negeri,1,Pembiayaan rutin,R13012D_4,Penggunaan : 2d. Luar negeri,1,Pembiayaan rutin,match
R13012D_4,Penggunaan : 2d. Luar negeri,2,Kegiatan posyandu,R13012D_4,Penggunaan : 2d. Luar negeri,2,Kegiatan posyandu,match
R13012D_4,Penggunaan : 2d. Luar negeri,4,Kegiatan olahraga,R13012D_4,Penggunaan : 2d. Luar negeri,4,Kegiatan olahraga,match
R13012D_4,Penggunaan : 2d. Luar negeri,8,Pembangunan tempat ibadah,R13012D_4,Penggunaan : 2d. Luar negeri,8,Pembangunan tempat ibadah,match
R13012D_4,Penggunaan : 2d. Luar negeri,16,Pembangunan jalan/jembatan,R13012D_4,Penggunaan : 2d. Luar negeri,16,Pembangunan jalan/jembatan,match
R13012D_4,Penggunaan : 2d. Luar negeri,32,Pembangunan fisik lainnya,R13012D_4,Penggunaan : 2d. Luar negeri,32,Pembangunan fisik lainnya,match
R13012D_4,Penggunaan : 2d. Luar negeri,64,Pemberdayaan ekonomi masyarakat desa,R13012D_4,Penggunaan : 2d. Luar negeri,64,Pemberdayaan ekonomi masyarakat desa,match
R13012D_4,Penggunaan : 2d. Luar negeri,128,Lainnya,R13012D_4,Penggunaan : 2d. Luar negeri,128,Lainnya,match
R13012E_2,Bentuk PAD/PAN/bantuan : 2e. Swasta,1,Uang,R13012E_2,Bentuk PAD/PAN/bantuan : 2e. Swasta,1,Uang,match
R13012E_2,Bentuk PAD/PAN/bantuan : 2e. Swasta,2,Barang & jasa,R13012E_2,Bentuk PAD/PAN/bantuan : 2e. Swasta,2,Barang & jasa,match
R13012E_2,Bentuk PAD/PAN/bantuan : 2e. Swasta,3,"Uang, barang dan jasa",R13012E_2,Bentuk PAD/PAN/bantuan : 2e. Swasta,3,"Uang, barang dan jasa",match
R13012E_2,Bentuk PAD/PAN/bantuan : 2e. Swasta,4,Tidak ada,R13012E_2,Bentuk PAD/PAN/bantuan : 2e. Swasta,4,Tidak ada,match
R13012E_3,Nilai PAD/PAN/bantuan : 2e. Swasta,-,-,R13012E_3,Nilai PAD/PAN/bantuan : 2e. Swasta,-,-,match
R13012E_4,Penggunaan : 2e. Swasta,1,Pembiayaan rutin,R13012E_4,Penggunaan : 2e. Swasta,1,Pembiayaan rutin,match
R13012E_4,Penggunaan : 2e. Swasta,2,Kegiatan posyandu,R13012E_4,Penggunaan : 2e. Swasta,2,Kegiatan posyandu,match
R13012E_4,Penggunaan : 2e. Swasta,4,Kegiatan olahraga,R13012E_4,Penggunaan : 2e. Swasta,4,Kegiatan olahraga,match
R13012E_4,Penggunaan : 2e. Swasta,8,Pembangunan tempat ibadah,R13012E_4,Penggunaan : 2e. Swasta,8,Pembangunan tempat ibadah,match
R13012E_4,Penggunaan : 2e. Swasta,16,Pembangunan jalan/jembatan,R13012E_4,Penggunaan : 2e. Swasta,16,Pembangunan jalan/jembatan,match
R13012E_4,Penggunaan : 2e. Swasta,32,Pembangunan fisik lainnya,R13012E_4,Penggunaan : 2e. Swasta,32,Pembangunan fisik lainnya,match
R13012E_4,Penggunaan : 2e. Swasta,64,Pemberdayaan ekonomi masyarakat desa,R13012E_4,Penggunaan : 2e. Swasta,64,Pemberdayaan ekonomi masyarakat desa,match
R13012E_4,Penggunaan : 2e. Swasta,128,Lainnya,R13012E_4,Penggunaan : 2e. Swasta,128,Lainnya,match
R13012F_2,Bentuk PAD/PAN/bantuan : 2f. Lainnya,1,Uang,R13012F_2,Bentuk PAD/PAN/bantuan : 2f. Lainnya,1,Uang,match
R13012F_2,Bentuk PAD/PAN/bantuan : 2f. Lainnya,2,Barang & jasa,R13012F_2,Bentuk PAD/PAN/bantuan : 2f. Lainnya,2,Barang & jasa,match
R13012F_2,Bentuk PAD/PAN/bantuan : 2f. Lainnya,3,"Uang, barang dan jasa",R13012F_2,Bentuk PAD/PAN/bantuan : 2f. Lainnya,3,"Uang, barang dan jasa",match
R13012F_2,Bentuk PAD/PAN/bantuan : 2f. Lainnya,4,Tidak ada,R13012F_2,Bentuk PAD/PAN/bantuan : 2f. Lainnya,4,Tidak ada,match
R13012F_3,Nilai PAD/PAN/bantuan : 2f. Lainnya,-,-,R13012F_3,Nilai PAD/PAN/bantuan : 2f. Lainnya,-,-,match
R13012F_4,Penggunaan : 2f. Lainnya,1,Pembiayaan rutin,R13012F_4,Penggunaan : 2f. Lainnya,1,Pembiayaan rutin,match
R13012F_4,Penggunaan : 2f. Lainnya,2,Kegiatan posyandu,R13012F_4,Penggunaan : 2f. Lainnya,2,Kegiatan posyandu,match
R13012F_4,Penggunaan : 2f. Lainnya,4,Kegiatan olahraga,R13012F_4,Penggunaan : 2f. Lainnya,4,Kegiatan olahraga,match
R13012F_4,Penggunaan : 2f. Lainnya,8,Pembangunan tempat ibadah,R13012F_4,Penggunaan : 2f. Lainnya,8,Pembangunan tempat ibadah,match
R13012F_4,Penggunaan : 2f. Lainnya,16,Pembangunan jalan/jembatan,R13012F_4,Penggunaan : 2f. Lainnya,16,Pembangunan jalan/jembatan,match
R13012F_4,Penggunaan : 2f. Lainnya,32,Pembangunan fisik lainnya,R13012F_4,Penggunaan : 2f. Lainnya,32,Pembangunan fisik lainnya,match
R13012F_4,Penggunaan : 2f. Lainnya,64,Pemberdayaan ekonomi masyarakat desa,R13012F_4,Penggunaan : 2f. Lainnya,64,Pemberdayaan ekonomi masyarakat desa,match
R13012F_4,Penggunaan : 2f. Lainnya,128,Lainnya,R13012F_4,Penggunaan : 2f. Lainnya,128,Lainnya,match
R1302A_2,Program/kegiatan : a. Pelatihan keterampilan,1,Uang,R1302A_2,Program/kegiatan : a. Pelatihan keterampilan,1,Uang,match
R1302A_2,Program/kegiatan : a. Pelatihan keterampilan,2,Barang & jasa,R1302A_2,Program/kegiatan : a. Pelatihan keterampilan,2,Barang & jasa,match
R1302A_2,Program/kegiatan : a. Pelatihan keterampilan,3,"Uang, barang dan jasa",R1302A_2,Program/kegiatan : a. Pelatihan keterampilan,3,"Uang, barang dan jasa",match
R1302A_2,Program/kegiatan : a. Pelatihan keterampilan,4,Tidak ada,R1302A_2,Program/kegiatan : a. Pelatihan keterampilan,4,Tidak ada,match
R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,1,Bupati,R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,1,Bupati,match
R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,2,Dinas Kab/Kota,R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,2,Dinas Kab/Kota,match
R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,3,Pemerintah Provinsi,R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,3,Pemerintah Provinsi,match
R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,4,Pemerintah Pusat,R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,4,Pemerintah Pusat,match
R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,5,Lainnya,R1302A_3,Instansi pemberi bantuan : a. Pelatihan keterampilan,5,Lainnya,match
R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,1,Hanya penduduk miskin,R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,1,Hanya penduduk miskin,match
R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,2,Petani gurem,R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,2,Petani gurem,match
R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,4,Petani (umumnya),R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,4,Petani (umumnya),match
R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,8,Masyarakat desa/kelurahan (umumnya),R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,8,Masyarakat desa/kelurahan (umumnya),match
R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,16,Kelompok usaha masyarakat desa/kelurahan,R1302A_4,Peserta/penerima bantuan : a. Pelatihan keterampilan,16,Kelompok usaha masyarakat desa/kelurahan,match
R1302B_2,Program/kegiatan : b. Bantuan modal usaha nonpertanian,1,Ada,R1302B_2,Program/kegiatan : b. Bantuan modal usaha nonpertanian,1,Ada,match
R1302B_2,Program/kegiatan : b. Bantuan modal usaha nonpertanian,2,Tidak,R1302B_2,Program/kegiatan : b. Bantuan modal usaha nonpertanian,2,Tidak,match
R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,1,Bupati,R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,1,Bupati,match
R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,2,Dinas Kab/Kota,R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,2,Dinas Kab/Kota,match
R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,3,Pemerintah Provinsi,R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,3,Pemerintah Provinsi,match
R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,4,Pemerintah Pusat,R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,4,Pemerintah Pusat,match
R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,5,Lainnya,R1302B_3,Instansi pemberi bantuan : b. Bantuan modal usaha nonpertanian,5,Lainnya,match
R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,1,Hanya penduduk miskin,R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,1,Hanya penduduk miskin,match
R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,2,Petani gurem,R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,2,Petani gurem,match
R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,4,Petani (umumnya),R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,4,Petani (umumnya),match
R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,8,Masyarakat desa/kelurahan (umumnya),R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,8,Masyarakat desa/kelurahan (umumnya),match
R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,16,Kelompok usaha masyarakat desa/kelurahan,R1302B_4,Peserta/penerima bantuan : b. Bantuan modal usaha nonpertanian,16,Kelompok usaha masyarakat desa/kelurahan,match
R1302C_2,Program/kegiatan : c. Program padat karya,1,Ada,R1302C_2,Program/kegiatan : c. Program padat karya,1,Ada,match
R1302C_2,Program/kegiatan : c. Program padat karya,2,Tidak,R1302C_2,Program/kegiatan : c. Program padat karya,2,Tidak,match
R1302C_3,Instansi pemberi bantuan : c. Program padat karya,1,Bupati,R1302C_3,Instansi pemberi bantuan : c. Program padat karya,1,Bupati,match
R1302C_3,Instansi pemberi bantuan : c. Program padat karya,2,Dinas Kab/Kota,R1302C_3,Instansi pemberi bantuan : c. Program padat karya,2,Dinas Kab/Kota,match
R1302C_3,Instansi pemberi bantuan : c. Program padat karya,3,Pemerintah Provinsi,R1302C_3,Instansi pemberi bantuan : c. Program padat karya,3,Pemerintah Provinsi,match
R1302C_3,Instansi pemberi bantuan : c. Program padat karya,4,Pemerintah Pusat,R1302C_3,Instansi pemberi bantuan : c. Program padat karya,4,Pemerintah Pusat,match
R1302C_3,Instansi pemberi bantuan : c. Program padat karya,5,Lainnya,R1302C_3,Instansi pemberi bantuan : c. Program padat karya,5,Lainnya,match
R1302C_4,Peserta/penerima bantuan : c. Program padat karya,1,Hanya penduduk miskin,R1302C_4,Peserta/penerima bantuan : c. Program padat karya,1,Hanya penduduk miskin,match
R1302C_4,Peserta/penerima bantuan : c. Program padat karya,2,Petani gurem,R1302C_4,Peserta/penerima bantuan : c. Program padat karya,2,Petani gurem,match
R1302C_4,Peserta/penerima bantuan : c. Program padat karya,4,Petani (umumnya),R1302C_4,Peserta/penerima bantuan : c. Program padat karya,4,Petani (umumnya),match
R1302C_4,Peserta/penerima bantuan : c. Program padat karya,8,Masyarakat desa/kelurahan (umumnya),R1302C_4,Peserta/penerima bantuan : c. Program padat karya,8,Masyarakat desa/kelurahan (umumnya),match
R1302C_4,Peserta/penerima bantuan : c. Program padat karya,16,Kelompok usaha masyarakat desa/kelurahan,R1302C_4,Peserta/penerima bantuan : c. Program padat karya,16,Kelompok usaha masyarakat desa/kelurahan,match
R1302D_2,Program/kegiatan : d. Bantuan usaha pertanian,1,Ada,R1302D_2,Program/kegiatan : d. Bantuan usaha pertanian,1,Ada,match
R1302D_2,Program/kegiatan : d. Bantuan usaha pertanian,2,Tidak,R1302D_2,Program/kegiatan : d. Bantuan usaha pertanian,2,Tidak,match
R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,1,Bupati,R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,1,Bupati,match
R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,2,Dinas Kab/Kota,R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,2,Dinas Kab/Kota,match
R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,3,Pemerintah Provinsi,R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,3,Pemerintah Provinsi,match
R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,4,Pemerintah Pusat,R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,4,Pemerintah Pusat,match
R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,5,Lainnya,R1302D_3,Instansi pemberi bantuan : d. Bantuan usaha pertanian,5,Lainnya,match
R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,1,Hanya penduduk miskin,R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,1,Hanya penduduk miskin,match
R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,2,Petani gurem,R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,2,Petani gurem,match
R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,4,Petani (umumnya),R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,4,Petani (umumnya),match
R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,8,Masyarakat desa/kelurahan (umumnya),R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,8,Masyarakat desa/kelurahan (umumnya),match
R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,16,Kelompok usaha masyarakat desa/kelurahan,R1302D_4,Peserta/penerima bantuan : d. Bantuan usaha pertanian,16,Kelompok usaha masyarakat desa/kelurahan,match
R1302E_2,Program/kegiatan : e. Program perbaikan rumah,1,Ada,R1302E_2,Program/kegiatan : e. Program perbaikan rumah,1,Ada,match
R1302E_2,Program/kegiatan : e. Program perbaikan rumah,2,Tidak,R1302E_2,Program/kegiatan : e. Program perbaikan rumah,2,Tidak,match
R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,1,Bupati,R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,1,Bupati,match
R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,2,Dinas Kab/Kota,R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,2,Dinas Kab/Kota,match
R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,3,Pemerintah Provinsi,R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,3,Pemerintah Provinsi,match
R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,4,Pemerintah Pusat,R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,4,Pemerintah Pusat,match
R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,5,Lainnya,R1302E_3,Instansi pemberi bantuan : e. Program perbaikan rumah,5,Lainnya,match
R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,1,Hanya penduduk miskin,R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,1,Hanya penduduk miskin,match
R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,2,Petani gurem,R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,2,Petani gurem,match
R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,4,Petani (umumnya),R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,4,Petani (umumnya),match
R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,8,Masyarakat desa/kelurahan (umumnya),R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,8,Masyarakat desa/kelurahan (umumnya),match
R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,16,Kelompok usaha masyarakat desa/kelurahan,R1302E_4,Peserta/penerima bantuan : e. Program perbaikan rumah,16,Kelompok usaha masyarakat desa/kelurahan,match
R1302F_2,Program/kegiatan : f. Program rehabilitasi kampung,1,Ada,R1302F_2,Program/kegiatan : f. Program rehabilitasi kampung,1,Ada,match
R1302F_2,Program/kegiatan : f. Program rehabilitasi kampung,2,Tidak,R1302F_2,Program/kegiatan : f. Program rehabilitasi kampung,2,Tidak,match
R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,1,Bupati,R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,1,Bupati,match
R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,2,Dinas Kab/Kota,R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,2,Dinas Kab/Kota,match
R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,3,Pemerintah Provinsi,R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,3,Pemerintah Provinsi,match
R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,4,Pemerintah Pusat,R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,4,Pemerintah Pusat,match
R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,5,Lainnya,R1302F_3,Instansi pemberi bantuan : f. Program rehabilitasi kampung,5,Lainnya,match
R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,1,Hanya penduduk miskin,R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,1,Hanya penduduk miskin,match
R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,2,Petani gurem,R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,2,Petani gurem,match
R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,4,Petani (umumnya),R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,4,Petani (umumnya),match
R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,8,Masyarakat desa/kelurahan (umumnya),R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,8,Masyarakat desa/kelurahan (umumnya),match
R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,16,Kelompok usaha masyarakat desa/kelurahan,R1302F_4,Peserta/penerima bantuan : f. Program rehabilitasi kampung,16,Kelompok usaha masyarakat desa/kelurahan,match
R1302G_2,Program/kegiatan : g. Program rehabilitasi lingkungan kumuh/miskin,1,Ada,R1302G_2,Program/kegiatan : g. Program rehabilitasi lingkungan kumuh/miskin,1,Ada,match
R1302G_2,Program/kegiatan : g. Program rehabilitasi lingkungan kumuh/miskin,2,Tidak,R1302G_2,Program/kegiatan : g. Program rehabilitasi lingkungan kumuh/miskin,2,Tidak,match
R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,1,Bupati,R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,1,Bupati,match
R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,2,Dinas Kab/Kota,R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,2,Dinas Kab/Kota,match
R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,3,Pemerintah Provinsi,R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,3,Pemerintah Provinsi,match
R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,4,Pemerintah Pusat,R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,4,Pemerintah Pusat,match
R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,5,Lainnya,R1302G_3,Instansi pemberi bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,5,Lainnya,match
R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,1,Hanya penduduk miskin,R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,1,Hanya penduduk miskin,match
R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,2,Petani gurem,R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,2,Petani gurem,match
R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,4,Petani (umumnya),R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,4,Petani (umumnya),match
R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,8,Masyarakat desa/kelurahan (umumnya),R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,8,Masyarakat desa/kelurahan (umumnya),match
R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,16,Kelompok usaha masyarakat desa/kelurahan,R1302G_4,Peserta/penerima bantuan : g. Program rehabilitasi lingkungan kumuh/miskin,16,Kelompok usaha masyarakat desa/kelurahan,match
R1302H_2,Program/kegiatan : h. Lainnya,1,Ada,R1302H_2,Program/kegiatan : h. Lainnya,1,Ada,match
R1302H_2,Program/kegiatan : h. Lainnya,2,Tidak,R1302H_2,Program/kegiatan : h. Lainnya,2,Tidak,match
R1302H_3,Instansi pemberi bantuan : h. Lainnya,1,Bupati,R1302H_3,Instansi pemberi bantuan : h. Lainnya,1,Bupati,match
R1302H_3,Instansi pemberi bantuan : h. Lainnya,2,Dinas Kab/Kota,R1302H_3,Instansi pemberi bantuan : h. Lainnya,2,Dinas Kab/Kota,match
R1302H_3,Instansi pemberi bantuan : h. Lainnya,3,Pemerintah Provinsi,R1302H_3,Instansi pemberi bantuan : h. Lainnya,3,Pemerintah Provinsi,match
R1302H_3,Instansi pemberi bantuan : h. Lainnya,4,Pemerintah Pusat,R1302H_3,Instansi pemberi bantuan : h. Lainnya,4,Pemerintah Pusat,match
R1302H_3,Instansi pemberi bantuan : h. Lainnya,5,Lainnya,R1302H_3,Instansi pemberi bantuan : h. Lainnya,5,Lainnya,match
R1302H_4,Peserta/penerima bantuan : h. Lainnya,1,Hanya penduduk miskin,R1302H_4,Peserta/penerima bantuan : h. Lainnya,1,Hanya penduduk miskin,match
R1302H_4,Peserta/penerima bantuan : h. Lainnya,2,Petani gurem,R1302H_4,Peserta/penerima bantuan : h. Lainnya,2,Petani gurem,match
R1302H_4,Peserta/penerima bantuan : h. Lainnya,4,Petani (umumnya),R1302H_4,Peserta/penerima bantuan : h. Lainnya,4,Petani (umumnya),match
R1302H_4,Peserta/penerima bantuan : h. Lainnya,8,Masyarakat desa/kelurahan (umumnya),R1302H_4,Peserta/penerima bantuan : h. Lainnya,8,Masyarakat desa/kelurahan (umumnya),match
R1302H_4,Peserta/penerima bantuan : h. Lainnya,16,Kelompok usaha masyarakat desa/kelurahan,R1302H_4,Peserta/penerima bantuan : h. Lainnya,16,Kelompok usaha masyarakat desa/kelurahan,match
R1303A,a. Kerja padat karya yang diikuti oleh penduduk miskin,1,Ada,R1303A,a. Kerja padat karya yang diikuti oleh penduduk miskin,1,Ada,match
R1303A,a. Kerja padat karya yang diikuti oleh penduduk miskin,2,Tidak,R1303A,a. Kerja padat karya yang diikuti oleh penduduk miskin,2,Tidak,match
R1303B,b. Bantuan modal usaha,3,Ada,R1303B,b. Bantuan modal usaha,3,Ada,match
R1303B,b. Bantuan modal usaha,4,Tidak,R1303B,b. Bantuan modal usaha,4,Tidak,match
R1303C,c.  Bantuan bibit tanaman pertanian/Saprodi,5,Ada,R1303C,c.  Bantuan bibit tanaman pertanian/Saprodi,5,Ada,match
R1303C,c.  Bantuan bibit tanaman pertanian/Saprodi,6,Tidak,R1303C,c.  Bantuan bibit tanaman pertanian/Saprodi,6,Tidak,match
R1303D,d. Lainnya,7,Ada,R1303D,d. Lainnya,7,Ada,match
R1303D,d. Lainnya,8,Tidak,R1303D,d. Lainnya,8,Tidak,match
